OrderID,OrderDate,Product,Quantity,UnitPrice,Region,SalesRep,Status
ORD-101235,2024-10-05,Widget A,3.0,368.92, East,Evan Brooks,  Pending  
ORD-101760,01-12-2023,Gadget Y,2.0,98.83,West ,,completed
ORD-100905,01-05-2023,Gizmo Pro,5.0,190.36, East,Bob Smith,Refunded
ORD-100895,2024-04-24,Gadget Y,1.0,343.82, East,Alice Khan,completed
ORD-100729,2024/07/10,  Widget A  ,1.0,7.71,South,Evan Brooks,
ORD-100003,12/09/2024,,1.0,6.01,West,Dana White,Completed
ORD-100333,2023/03/17,Widget A,1.0,42.77,North,  Charlie Lee  ,Pending
ORD-100561,2023/01/26,Sprocket,2.0,385.42,West,alice khan,Completed
ORD-100392,"Oct 28, 2023",Gadget X,1.0,290.65,East,Evan Brooks,Completed
ORD-101810,"Mar 09, 2023",Widget B,5.0,48.78,North,Charlie Lee ,  Completed  
ORD-101427,2023-01-19,Sprocket,4.0,22.74,West,,Pending
ORD-101867,2024-02-01,  Doohickey  ,2.0,474.81,West ,Bob  Smith,Refunded
ORD-100239,29-11-2024,Widget A,-1.0,317.97,South,Bob  Smith,Completed
ORD-101265,05/17/2023,Gadget Y,0.0,351.51,  East  ,Bob  Smith,Cancelled
ORD-101861,10/20/2023,Gizmo Pro,0.0,85.23,   East  ,Dana White,COMPLETED
ORD-101655,06-02-2024,Thingamajig,2.0,331.33,North,Fiona Grant,Completed
ORD-100625,24-07-2023,Gadget X,2.0,279.37,North,Bob  Smith,Pending
ORD-101893,04/28/2023,Doohickey,2.0,375.59,,Bob Smith,Completed
ORD-101526,2024-01-07,Gadget Y,2.0,N/A,East,Alice Khan,Completed
ORD-101711,2024/05/10,Thingamajig,1.0,,North,  Charlie Lee   ,Refunded
ORD-100062,"Sep 25, 2024",Doohickey,1.0,282.86,East,Bob Smith,Completed
ORD-101184,02-11-2023,,2.0,262.54,,Alice Khan,Completed
ORD-101773,2024-01-15,Widget B,2.0,363.62,East,,
ORD-100369,2023/04/21,Widget A,3.0,N/A,  South  ,Fiona Grant,COMPLETED
ORD-101420,17-09-2023,Thingamajig,1.0,388.23,West,Charlie Lee,Completed
ORD-101783,2023-01-01,Thingamajig,1.0,164.21,South,Fiona Grant,Refunded
ORD-101306,01/24/2024,Widget B,1.0,311.77,South,Charlie Lee,Completed
ORD-100011,2024/01/17,GADGET X,2.0,334.17,West,Bob Smith,COMPLETED
ORD-100960,05-05-2024,Doohickey,2.0,202.13,South,Dana White,Pending
ORD-101075,"Nov 08, 2023",Doohickey,1.0,187.3,East,alice khan,Completed
ORD-100191,2024/09/02,Doohickey,1.0,344.46,South,Alice Khan,Refunded
ORD-101314,2024/01/29,Widget B,0.0,458.38,SOUTH,Charlie Lee ,Pending
ORD-100356,24-01-2023,Gizmo Pro,2.0,210.39,South,Dana White,Completed
ORD-100102,2023-11-26,Doohickey,5.0,437.35,North,Charlie Lee,Completed
ORD-100029,2023-07-27,Widget B,2.0,130.29,North,Bob Smith,Completed
ORD-101928,10-01-2023,Gadget Y,3.0,,West ,Evan Brooks,Completed
ORD-100820,2023/12/20,Sprocket,1.0,$265.71,North,Bob Smith,Cancelled
ORD-100362,2024-01-24,Gadget X,,109.07,South,Fiona Grant,Pending
ORD-100628,2024-08-31,Widget A,,337.65,West,Evan Brooks,Refunded
ORD-101208,30-01-2024,Thingamajig,2.0,369.41,East,Fiona Grant,Refunded
ORD-100189,2024-12-29,Gizmo Pro,1.0,418.59,West ,Bob Smith,Refunded
ORD-100714,2024-09-23,Widget A,1.0,370.27,South,  Alice Khan  ,COMPLETED
ORD-100418,06/16/2023,Sprocket,2.0,478.76,,Bob  Smith,Completed
ORD-100679,08/16/2023,Widget B,1.0,15.74,West ,Evan Brooks,Pending
ORD-101729,02/27/2024,Thingamajig,1.0,114.23,north,Bob Smith,COMPLETED
ORD-101667,"May 22, 2024",Widget A,5.0,264.72,South,Bob Smith,Completed
ORD-101156,2023-03-19,Widget B,2.0,317.66,South,Charlie Lee ,  Pending  
ORD-100967,12-07-2024,Widget B,3.0,76.32, East,alice khan,Completed
ORD-101595,2024/11/30,Sprocket,3.0,$412.17,East,Bob Smith,  Completed  
ORD-101525,2024/06/14,Widget B,1.0,46.91,West,,Completed
ORD-100559,2023/06/03,Doohickey,1.0,92.42,North,Dana White,Completed
ORD-100148,06/18/2023,Gadget X,1.0,92.34,East,,Cancelled
ORD-101567,10/31/2024,GADGET X,1.0,499.66,South,Alice Khan,completed
